"","PID","GrLivArea","SalePrice","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Prop_Addr","Longitude","Latitude",".group"
"2000",907251090,2031,237000,60,"RL",75,9473,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","",NA,"Gd","TA","PConc","Gd","TA","No","GLQ",804,"Unf",0,324,1128,"GasA","Ex","Y","SBrkr",1128,903,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"RFn",2,577,"TA","TA","Y",0,211,0,0,0,0,"","","",0,3,2008,"WD ","Normal","522 SMILEY AVE",-93.687704,42.018412,2000
"2001",907251100,1989,255000,60,"RL",90,11367,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ",932,"Unf",0,133,1065,"GasA","Ex","Y","SBrkr",1091,898,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,586,"TA","TA","Y",199,60,0,0,0,0,"","","",0,11,2006,"WD ","Normal","526 SMILEY AVE",-93.687703,42.01834,2001
"2002",907252020,2169,228500,60,"RL",NA,9375,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",149,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1284,1284,"GasA","Ex","Y","SBrkr",1284,885,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"RFn",2,647,"TA","TA","Y",192,87,0,0,0,0,"","","",0,8,2007,"WD ","Normal","4939 HEMINGWAY DR",-93.686575,42.018424,2002
"2003",907252050,1762,222000,60,"RL",NA,9930,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",199,"Gd","TA","PConc","Gd","TA","No","GLQ",456,"Unf",0,370,826,"GasA","Ex","Y","SBrkr",878,884,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"","Attchd",2002,"Fin",2,591,"TA","TA","Y",320,54,0,0,0,0,"","","",0,7,2006,"WD ","Normal","4927 HEMINGWAY DR",-93.686288,42.018664,2003
"2004",907252060,2184,254750,60,"RL",NA,12334,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",198,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1068,1068,"GasA","Ex","Y","SBrkr",1068,1116,0,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"RFn",2,570,"TA","TA","Y",192,132,0,0,0,0,"","","",0,6,2009,"WD ","Normal","4923 HEMINGWAY DR",-93.686218,42.018722,2004
"2005",907252120,1601,272000,20,"RL",NA,11423,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",479,"Gd","TA","PConc","Gd","TA","Av","GLQ",1358,"Unf",0,223,1581,"GasA","Ex","Y","SBrkr",1601,0,0,1,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2001,"RFn",2,670,"TA","TA","Y",180,0,0,0,0,0,"","MnPrv","Shed",2000,5,2010,"WD ","Normal","4831 HEMINGWAY DR",-93.685523,42.019069,2005
"2006",907252190,1673,270000,20,"RL",NA,11354,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","Gd","GLQ",1412,"Unf",0,261,1673,"GasA","Ex","Y","SBrkr",1673,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",2,583,"TA","TA","Y",306,113,0,0,116,0,"","","",0,1,2007,"WD ","Normal","4717 HEMINGWAY DR",-93.682805,42.018849,2006
"2007",907252210,1788,236500,20,"RL",NA,11838,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2001,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1753,1753,"GasA","Ex","Y","SBrkr",1788,0,0,0,0,2,0,3,1,"Ex",7,"Typ",1,"TA","Attchd",2001,"RFn",2,522,"TA","TA","Y",202,151,0,0,0,0,"","","",0,6,2009,"WD ","Normal","4707 HEMINGWAY DR",-93.68269,42.018847,2007
"2008",907252220,1872,261500,60,"RL",NA,11885,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",108,"Gd","TA","PConc","Gd","TA","Av","GLQ",990,"Unf",0,309,1299,"GasA","Ex","Y","SBrkr",1299,573,0,1,0,2,1,3,1,"Ex",7,"Typ",1,"TA","BuiltIn",2001,"RFn",2,531,"TA","TA","Y",160,122,0,0,0,0,"","","",0,11,2009,"WD ","Normal","4701 HEMINGWAY DR",-93.682623,42.01877,2008
"2009",907253060,1865,235000,60,"RL",NA,10316,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",735,"Unf",0,257,992,"GasA","Ex","Y","SBrkr",992,873,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",3,839,"TA","TA","Y",0,184,0,0,0,0,"","","",0,6,2008,"WD ","Normal","4916 HEMINGWAY DR",-93.686189,42.018354,2009
"2010",907253110,2161,230500,60,"RL",NA,10400,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",227,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1257,1257,"GasA","Ex","Y","SBrkr",1290,871,0,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",2001,"RFn",2,570,"TA","TA","Y",0,84,0,0,0,0,"","","",0,6,2008,"WD ","Normal","4812 HEMINGWAY DR",-93.684227,42.018709,2010
"2011",907253130,2153,313000,60,"RL",NA,11050,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","PosN","Norm","1Fam","2Story",9,5,2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",204,"Gd","TA","PConc","Ex","TA","Mn","GLQ",904,"Unf",0,536,1440,"GasA","Ex","Y","SBrkr",1476,677,0,1,0,2,1,3,1,"Ex",8,"Typ",2,"Ex","Attchd",2000,"Fin",3,736,"TA","TA","Y",253,142,0,0,0,0,"","","",0,5,2009,"WD ","Normal","4730 HEMINGWAY DR",-93.682983,42.018703,2011
"2012",907254020,1852,230000,60,"RL",73,9066,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",320,"Gd","TA","PConc","Gd","TA","Mn","GLQ",668,"Unf",0,336,1004,"GasA","Ex","Y","SBrkr",1004,848,0,0,0,2,1,3,1,"Gd",7,"Typ",2,"TA","Attchd",1999,"Fin",3,660,"TA","TA","Y",224,106,0,0,0,0,"","GdPrv","",0,12,2008,"WD ","Normal","519 POE CIR",-93.684396,42.017598,2012
"2013",907254050,1755,214000,60,"RL",45,9468,"Pave","","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",148,"TA","TA","PConc","Gd","TA","Mn","GLQ",639,"Unf",0,201,840,"GasA","Ex","Y","SBrkr",840,915,0,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1999,"RFn",2,530,"TA","TA","Y",176,73,0,0,0,0,"","","",0,8,2006,"WD ","Normal","505 POE CIR",-93.684421,42.017854,2013
"2014",907254090,2031,222500,60,"RL",75,11404,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",202,"Gd","TA","PConc","Gd","TA","Av","ALQ",252,"Unf",0,901,1153,"GasA","Ex","Y","SBrkr",1153,878,0,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"Fin",2,541,"TA","TA","Y",192,84,0,0,0,0,"","","",0,7,2008,"WD ","Normal","4709 CLEMENS BLVD",-93.682718,42.018006,2014
"2015",907255010,1358,220000,20,"RL",NA,11088,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","Stucco","Stucco","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",872,"Unf",0,476,1348,"GasA","Ex","Y","SBrkr",1358,0,0,1,0,1,1,1,1,"Gd",5,"Typ",1,"TA","Attchd",2002,"Unf",2,418,"TA","TA","Y",68,166,0,0,0,0,"","","",0,6,2006,"WD ","Normal","527 BROWN CT",-93.685504,42.017055,2015
"2016",907255020,2263,287000,60,"RL",NA,9240,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",396,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1055,1055,"GasA","Ex","Y","SBrkr",1055,1208,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2001,"Fin",2,905,"TA","TA","Y",0,45,0,0,189,0,"","","",0,9,2008,"WD ","Normal","521 BROWN CT",-93.685572,42.01727,2016
"2017",907255030,1947,274000,60,"RL",NA,9720,"Pave","","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",9,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",134,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1194,"Unf",0,163,1357,"GasA","Ex","Y","SBrkr",1366,581,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2001,"Fin",3,725,"TA","TA","Y",168,116,0,0,0,0,"","","",0,1,2008,"WD ","Normal","515 BROWN CT",-93.685569,42.017484,2017
"2018",907255050,1787,275000,20,"RL",NA,14781,"Pave","","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,1753,1753,"GasA","Ex","Y","SBrkr",1787,0,0,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",2001,"RFn",3,748,"TA","TA","Y",198,150,0,0,0,0,"","","",0,8,2006,"WD ","Normal","503 BROWN CT",-93.685697,42.018188,2018
"2019",907255060,1786,300000,20,"RL",NA,14860,"Pave","","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",240,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1538,"Unf",0,240,1778,"GasA","Ex","Y","SBrkr",1786,0,0,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"RFn",3,715,"TA","TA","Y",182,35,0,0,0,0,"","","",0,6,2008,"WD ","Normal","502 BROWN CT",-93.68522,42.018186,2019
"2020",907260010,2290,255900,60,"RL",NA,11250,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1128,1128,"GasA","Ex","Y","SBrkr",1149,1141,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Unf",2,779,"TA","TA","Y",0,0,0,0,0,0,"","","",0,5,2008,"WD ","Normal","5002 CLEMENS BLVD",-93.686644,42.016975,2020
"2021",907260030,1725,198500,60,"RL",70,8749,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","",NA,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,885,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"","Attchd",2002,"RFn",2,550,"TA","TA","Y",0,48,0,0,0,0,"","","",0,11,2009,"WD ","Normal","5014 CLEMENS BLVD",-93.686744,42.016973,2021
"2022",907260040,1459,192000,20,"RL",70,8749,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",100,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1459,1459,"GasA","Ex","Y","SBrkr",1459,0,0,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"RFn",2,527,"TA","TA","Y",192,39,0,0,0,0,"","","",0,9,2007,"WD ","Normal","5020 CLEMENS BLVD",-93.686795,42.016973,2022
"2023",907260050,1932,213000,60,"RL",70,8749,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",654,"Unf",0,325,979,"GasA","Ex","Y","SBrkr",992,940,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2003,"RFn",2,610,"TA","TA","Y",0,120,0,0,0,0,"","","",0,6,2007,"WD ","Normal","5110 CLEMENS BLVD",-93.687786,42.016961,2023
"2024",907262020,1729,200000,60,"RL",65,8158,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",214,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,860,860,"GasA","Ex","Y","SBrkr",860,869,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"","Attchd",2002,"Fin",2,542,"TA","TA","Y",386,63,0,0,0,0,"","","",0,8,2007,"WD ","Normal","5007 KEATS ST",-93.68675,42.016212,2024
"2025",907262030,1768,224900,60,"RL",65,8158,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",252,"Gd","TA","PConc","Gd","TA","No","GLQ",550,"Unf",0,334,884,"GasA","Ex","Y","SBrkr",884,884,0,1,0,2,1,3,1,"Gd",8,"Typ",0,"","Attchd",2003,"RFn",2,543,"TA","TA","Y",0,63,0,0,0,0,"","","",0,7,2008,"WD ","Normal","5013 KEATS ST",-93.686982,42.016207,2025
"2026",907262050,1829,237000,60,"RL",44,9548,"Pave","","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",223,"Gd","TA","PConc","Gd","TA","No","GLQ",483,"Unf",0,458,941,"GasA","Ex","Y","SBrkr",941,888,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"RFn",2,613,"TA","TA","Y",192,39,0,0,0,0,"","","",0,1,2010,"WD ","Normal","5025 KEATS ST",-93.687764,42.016121,2026
"2027",907262060,2327,240000,60,"RL",41,10905,"Pave","","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1129,1129,"GasA","Ex","Y","SBrkr",1129,1198,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2003,"RFn",2,596,"TA","TA","Y",0,57,0,0,0,0,"","","",0,8,2008,"WD ","Normal","801 TENNYSON AVE",-93.688193,42.016341,2027
"2028",907262070,1640,183000,60,"RL",72,7226,"Pave","","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,798,798,"GasA","Ex","Y","SBrkr",798,842,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"","Attchd",2003,"RFn",2,595,"TA","TA","Y",0,45,0,0,0,0,"","","",0,6,2008,"WD ","Normal","805 TENNYSON AVE",-93.687674,42.014435,2028
"2029",907262080,1909,197000,60,"RL",70,8726,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,872,872,"GasA","Ex","Y","SBrkr",872,1037,0,0,0,2,1,4,1,"Gd",8,"Typ",0,"","BuiltIn",2002,"RFn",2,529,"TA","TA","Y",0,108,0,0,0,0,"","","",0,9,2006,"WD ","Normal","809 TENNYSON AVE",-93.687675,42.014494,2029
"2030",907265010,1870,211000,60,"RL",NA,11250,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,944,944,"GasA","Ex","Y","SBrkr",944,926,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"","Attchd",2001,"RFn",2,608,"TA","TA","Y",256,43,0,0,0,0,"","","",0,5,2009,"WD ","Normal","4920 CLEMENS BLVD",-93.685673,42.016978,2030
"2031",907265030,1654,230000,20,"RL",NA,8125,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","Stone",295,"Gd","TA","PConc","Gd","TA","No","GLQ",986,"Unf",0,668,1654,"GasA","Ex","Y","SBrkr",1654,0,0,1,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",2002,"Unf",3,900,"TA","TA","Y",0,136,0,0,0,0,"","","",0,2,2006,"WD ","Normal","4908 CLEMENS BLVD",-93.685571,42.016979,2031
"2032",907265100,1764,207000,60,"RL",96,11690,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",192,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,850,850,"GasA","Ex","Y","SBrkr",886,878,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1999,"Unf",2,560,"TA","TA","Y",120,29,0,0,0,0,"","","",0,6,2008,"WD ","Normal","619 POE AVE",-93.683856,42.016709,2032
"2033",907270040,2452,267000,60,"RL",66,16226,"Pave","","IR3","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",281,"Unf",0,747,1028,"GasA","Ex","Y","SBrkr",1210,1242,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","BuiltIn",1998,"Fin",2,683,"TA","TA","Y",208,50,0,0,0,0,"","","",0,5,2007,"WD ","Normal","608 POE AVE",-93.683813,42.0172,2033
"2034",907270050,2214,268500,60,"RL",67,10566,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",261,"Gd","TA","PConc","Gd","TA","Av","GLQ",920,"Unf",0,170,1090,"GasA","Ex","Y","SBrkr",1090,1124,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1999,"Fin",3,646,"TA","TA","Y",197,80,0,0,0,0,"","","",0,7,2006,"WD ","Normal","614 POE AVE",-93.683718,42.016904,2034
"2035",907275010,1513,220000,20,"RL",90,15750,"Pave","","Reg","Lvl","AllPub","FR3","Gtl","CollgCr","Feedr","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",260,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1246,"Unf",0,216,1462,"GasA","Ex","Y","SBrkr",1513,0,0,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1999,"Fin",2,521,"TA","TA","Y",135,34,0,0,0,0,"","","",0,6,2009,"WD ","Normal","4500 HEMINGWAY DR",-93.67915,42.0181479,2035
"2036",907275030,2049,210900,60,"RL",NA,21533,"Pave","","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Feedr","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1065,1065,"GasA","Ex","Y","SBrkr",1065,984,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1997,"Unf",2,467,"TA","TA","Y",120,48,0,0,0,0,"","","",0,8,2006,"WD ","Normal","4512 HEMINGWAY DR",-93.679147,42.01869,2036
"2037",907275080,1592,228000,20,"RL",73,11927,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,1994,1995,"Hip","CompShg","HdBoard","HdBoard","BrkFace",519,"Gd","TA","PConc","Gd","TA","Gd","BLQ",408,"GLQ",465,683,1556,"GasA","Ex","Y","SBrkr",1592,0,0,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,484,"TA","TA","Y",120,35,0,0,0,0,"","","",0,6,2007,"WD ","Normal","4539 HEMINGWAY DR",-93.679583,42.018564,2037
"2038",907275090,1504,203000,20,"RL",73,11883,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",196,"Gd","TA","PConc","Gd","TA","Gd","GLQ",690,"Unf",0,814,1504,"GasA","Ex","Y","SBrkr",1504,0,0,1,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1996,"Fin",2,478,"TA","TA","Y",115,66,0,0,0,0,"","","",0,6,2009,"WD ","Normal","4605 HEMINGWAY DR",-93.680706,42.018875,2038
"2039",907275140,1828,279500,20,"RL",NA,12782,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","HdBoard","HdBoard","BrkFace",164,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1360,"Unf",0,462,1822,"GasA","Ex","Y","SBrkr",1828,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,523,"TA","TA","Y",194,144,0,0,0,0,"","","",0,6,2009,"WD ","Normal","4633 HEMINGWAY DR",-93.681109,42.018866,2039
"2040",907275150,2439,275000,60,"RL",NA,12728,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",256,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1198,"Unf",0,333,1531,"GasA","Ex","Y","SBrkr",1531,908,0,1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",2001,"Fin",2,560,"TA","TA","Y",184,121,0,0,0,0,"","","",0,1,2007,"WD ","Normal","4639 HEMINGWAY DR",-93.681196,42.018864,2040
"2041",907280040,2098,240000,60,"RL",75,9375,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1040,1040,"GasA","Ex","Y","SBrkr",1044,1054,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1997,"Fin",2,621,"TA","TA","Y",331,38,0,0,0,0,"","","",0,4,2010,"WD ","Normal","4616 HEMINGWAY DR",-93.680864,42.018721,2041
"2042",907280090,1992,211000,60,"RL",NA,15295,"Pave","","IR3","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1996,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",254,"Gd","TA","PConc","Gd","TA","Mn","GLQ",762,"Unf",0,98,860,"GasA","Ex","Y","SBrkr",1212,780,0,1,0,2,1,3,1,"Gd",7,"Min2",2,"TA","Attchd",1996,"RFn",2,608,"TA","TA","Y",225,32,0,0,0,0,"","","",0,6,2007,"WD ","Normal","4519 HEMINGWAY DR",-93.6800822,42.0185298,2042
"2043",907280100,1668,285000,20,"RL",90,11248,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","Stone",215,"Gd","TA","PConc","Gd","TA","Av","GLQ",1059,"Unf",0,567,1626,"GasA","Ex","Y","SBrkr",1668,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",2002,"Fin",3,702,"TA","TA","Y",257,45,0,0,0,0,"","","",0,7,2007,"WD ","Normal","4521 CLEMENS BLVD",-93.679805,42.018017,2043
"2044",907280170,1417,210000,20,"RL",70,8750,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",209,"Gd","TA","PConc","Gd","TA","Av","GLQ",1111,"Unf",0,306,1417,"GasA","Ex","Y","SBrkr",1417,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1997,"Unf",2,511,"TA","TA","Y",60,0,0,0,117,0,"","","",0,8,2009,"WD ","Normal","4619 CLEMENS BLVD",-93.681343,42.018006,2044
