,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,nghbr_Blueste,nghbr_BrDale,nghbr_BrkSide,nghbr_ClearCr,nghbr_CollgCr,nghbr_Crawfor,nghbr_Edwards,nghbr_Gilbert,nghbr_Greens,nghbr_GrnHill,nghbr_IDOTRR,nghbr_Landmrk,nghbr_MeadowV,nghbr_Mitchel,nghbr_NAmes,nghbr_NPkVill,nghbr_NWAmes,nghbr_NoRidge,nghbr_NridgHt,nghbr_OldTown,nghbr_SWISU,nghbr_Sawyer,nghbr_SawyerW,nghbr_Somerst,nghbr_StoneBr,nghbr_Timber,nghbr_Veenker
1942,902306120,1540,129400,70,RM,6000,Reg,Lvl,Corner,1Fam,2Story,5,9,1905,2005,None,0.0,Gd,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,572.0,Ex,Y,SBrkr,884,656,1,3,Gd,0,,0.0,N,317,2,2008,2008.166667,3.166666667,Normal,-93.689431,42.016862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1943,534251030,1320,172500,85,RL,16500,Reg,Lvl,Inside,1Fam,SFoyer,6,5,1971,1971,BrkFace,509.0,TA,TA,CBlock,Gd,TA,Av,GLQ,962.0,Unf,0.0,1232.0,Fa,Y,SBrkr,1320,0,2,3,TA,1,Attchd,495.0,Y,20,5,2009,2009.416667,38.41666667,Normal,-93.689518,42.016829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1944,902406020,984,110000,20,RM,9750,Reg,Lvl,Inside,1Fam,1Story,5,6,1959,1959,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Rec,200.0,Unf,0.0,984.0,Gd,Y,SBrkr,984,0,1,2,Fa,0,Detchd,308.0,N,0,6,2008,2008.5,49.5,Normal,-93.691175,42.016399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1945,906392080,1270,175900,20,RL,7242,Reg,Lvl,Inside,1Fam,1Story,7,5,2005,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1270.0,Ex,Y,SBrkr,1270,0,2,2,Gd,0,Attchd,524.0,Y,96,7,2007,2007.583333,1.583333333,Normal,-93.691469,42.016297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,534175080,1680,213250,20,RL,10140,Reg,Lvl,Inside,1Fam,1Story,7,5,1998,1999,None,0.0,Gd,TA,PConc,Ex,TA,No,LwQ,144.0,GLQ,1127.0,1650.0,Ex,Y,SBrkr,1680,0,2,3,Gd,1,Attchd,583.0,Y,151,6,2009,2009.5,10.5,Normal,-93.691706,42.016276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1947,533242080,1358,204000,20,FV,7321,IR1,Lvl,Inside,1Fam,1Story,7,5,1999,2000,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1339.0,Ex,Y,SBrkr,1358,0,2,3,Gd,0,Detchd,625.0,Y,350,12,2007,2008.0,8.0,Normal,-93.692052,42.016214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1948,914474020,1491,209000,20,RL,9116,Reg,Lvl,Corner,1Fam,1Story,8,5,2001,2001,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1491.0,Ex,Y,SBrkr,1491,0,2,3,Gd,0,Attchd,490.0,Y,220,5,2006,2006.416667,5.416666667,Normal,-93.689438,42.01571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,534129040,1829,218500,20,RL,10456,IR1,Lvl,Inside,1Fam,1Story,6,6,1967,1967,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,GLQ,506.0,Unf,0.0,1829.0,Gd,Y,SBrkr,1829,0,2,4,TA,0,Attchd,535.0,Y,76,5,2010,2010.416667,43.41666667,Normal,-93.689101,42.015974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1950,535402270,1040,163000,20,RL,11500,IR1,Lvl,Inside,1Fam,1Story,6,4,1967,1967,None,0.0,Fa,TA,CBlock,TA,Fa,No,BLQ,872.0,Rec,60.0,1040.0,Gd,Y,SBrkr,1040,0,1,3,TA,1,Attchd,480.0,Y,156,5,2009,2009.416667,42.41666667,Normal,-93.689942,42.016551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1951,535353060,1210,102900,20,RL,9533,Reg,Lvl,Inside,1Fam,1Story,5,5,1953,1953,BrkFace,140.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,Y,FuseA,1210,0,1,2,TA,0,Attchd,616.0,Y,308,8,2009,2009.666667,56.66666667,Normal,-93.691243,42.016217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1952,534475250,1691,175000,20,RL,9900,Reg,Lvl,Inside,1Fam,1Story,6,5,1967,1967,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,1173.0,Unf,0.0,1680.0,TA,Y,SBrkr,1691,0,1,2,TA,0,Attchd,550.0,Y,327,4,2009,2009.333333,42.33333333,Normal,-93.691672,42.01613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1953,527425025,914,128000,20,RL,17199,Reg,Lvl,FR2,1Fam,1Story,4,7,1961,1961,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,314.0,Unf,0.0,914.0,Ex,Y,SBrkr,914,0,1,2,TA,0,Basment,270.0,Y,140,7,2007,2007.583333,46.58333333,Normal,-93.688577,42.016913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1954,902205140,901,107900,20,RM,6000,Reg,Lvl,Corner,1Fam,1Story,4,7,1954,2000,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,Ex,Y,SBrkr,901,0,1,2,TA,0,Detchd,281.0,Y,0,8,2008,2008.666667,8.666666667,Normal,-93.688958,42.01626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1955,906475200,1533,280000,20,RL,70761,IR1,Low,Inside,1Fam,1Story,7,5,1975,1975,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,1533.0,TA,Y,SBrkr,1533,0,2,2,Gd,2,Attchd,576.0,Y,254,12,2006,2007.0,32.0,Normal,-93.68895,42.015949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,909251090,2555,191000,70,RL,11526,IR1,Bnk,Inside,1Fam,2.5Fin,6,7,1922,1994,None,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,Fa,Y,SBrkr,1423,748,2,3,TA,1,Detchd,672.0,Y,431,9,2008,2008.75,14.75,Normal,-93.685742,42.022136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,535155110,1056,139400,20,RL,9250,Reg,Lvl,Corner,1Fam,1Story,5,7,1954,2005,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480.0,LwQ,468.0,1056.0,TA,Y,SBrkr,1056,0,1,3,TA,0,Attchd,260.0,Y,390,7,2007,2007.583333,2.583333333,Normal,-93.686629,42.021388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1958,527403310,1422,155000,20,RL,9457,Reg,Lvl,Inside,1Fam,1Story,5,6,1970,1990,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,566.0,Unf,0.0,925.0,TA,Y,SBrkr,1422,0,1,3,TA,0,Detchd,576.0,Y,252,9,2007,2007.75,17.75,Normal,-93.686678,42.021386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1959,527162080,1553,178750,60,RL,7875,Reg,Lvl,Inside,1Fam,2Story,7,5,1996,1996,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,414.0,Unf,0.0,691.0,Gd,Y,SBrkr,691,862,2,3,Gd,0,Attchd,420.0,Y,44,8,2007,2007.666667,11.66666667,Normal,-93.686916,42.021384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,905325030,1524,260000,40,RL,23595,Reg,Low,Inside,1Fam,1Story,7,6,1979,1979,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258.0,Unf,0.0,1332.0,TA,Y,SBrkr,1332,192,0,0,Gd,1,Attchd,586.0,Y,268,4,2010,2010.333333,31.33333333,Normal,-93.6874333,42.0218643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,533253160,1226,170000,120,RL,3876,IR1,Lvl,Inside,Twnhs,1Story,8,5,1978,1978,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,652.0,Rec,526.0,1226.0,TA,Y,SBrkr,1226,0,1,1,Gd,1,Attchd,484.0,Y,193,7,2006,2006.583333,28.58333333,Normal,-93.687734,42.022239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,907125120,990,126000,20,RL,8775,Reg,Lvl,Inside,1Fam,1Story,5,5,1994,1994,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,Unf,0.0,990.0,Gd,Y,SBrkr,990,0,1,3,TA,0,Attchd,299.0,Y,64,4,2007,2007.333333,13.33333333,Normal,-93.68773,42.022186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,903457040,2180,161000,50,RM,10320,Reg,Lvl,Inside,1Fam,1.5Fin,6,5,1915,1950,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,1138.0,Gd,Y,SBrkr,1138,1042,1,3,TA,1,Detchd,720.0,N,170,5,2007,2007.416667,57.41666667,Normal,-93.687807,42.022045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,902325160,1440,79000,50,RM,5000,Reg,Lvl,Corner,1Fam,1.5Fin,5,4,1900,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,540.0,Gd,N,FuseA,889,551,1,3,TA,0,Attchd,352.0,Y,77,4,2006,2006.333333,56.33333333,Normal,-93.687745,42.021395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965,528235050,1509,183200,60,RL,7861,IR1,Lvl,Inside,1Fam,2Story,6,5,2002,2003,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,457.0,Unf,0.0,783.0,Ex,Y,SBrkr,807,702,2,3,Gd,1,Attchd,393.0,Y,175,6,2006,2006.5,3.5,Normal,-93.686888,42.021234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,528478040,1958,250000,60,FV,10625,Reg,Lvl,Inside,1Fam,2Story,7,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1026.0,Ex,Y,SBrkr,1026,932,2,3,Gd,1,Attchd,936.0,Y,364,7,2008,2008.583333,3.583333333,Normal,-93.686825,42.020145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1967,528240040,1456,176000,60,RL,8029,IR1,Lvl,Inside,1Fam,2Story,6,5,2005,2005,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,Ex,Y,SBrkr,728,728,2,3,Gd,0,Attchd,400.0,Y,124,7,2008,2008.583333,3.583333333,Normal,-93.687212,42.020087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,528178090,2690,370000,60,RL,16451,IR1,Lvl,Corner,1Fam,2Story,8,5,2003,2003,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1765.0,Ex,Y,SBrkr,1804,886,2,4,Gd,1,BuiltIn,795.0,Y,326,7,2008,2008.583333,5.583333333,Normal,-93.687158,42.02007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1969,923277080,845,134500,20,RL,6600,Reg,Lvl,Inside,1Fam,1Story,5,6,1982,2005,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,638.0,Unf,0.0,845.0,Gd,Y,SBrkr,845,0,1,3,Gd,0,Attchd,264.0,Y,0,7,2008,2008.583333,3.583333333,Normal,-93.687219,42.019184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,903235010,1362,128000,70,RM,6155,IR1,Lvl,FR3,1Fam,2Story,6,8,1920,1999,None,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,0.0,Unf,0.0,611.0,Ex,Y,SBrkr,751,611,2,3,TA,0,Detchd,502.0,Y,84,6,2008,2008.5,9.5,Normal,-93.687518,42.018839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,923275010,1178,135000,20,RL,11000,IR2,Lvl,Corner,1Fam,1Story,5,6,1976,2003,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,0.0,1090.0,TA,Y,SBrkr,1178,0,1,3,TA,0,Attchd,502.0,Y,132,6,2007,2007.5,4.5,Normal,-93.685068,42.019697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,528439060,1432,245000,20,RL,9139,IR1,Lvl,Inside,1Fam,1Story,8,5,2006,2006,Stone,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,379.0,Unf,0.0,1422.0,Ex,Y,SBrkr,1432,0,2,3,Gd,1,Attchd,492.0,Y,347,9,2009,2009.75,3.75,Normal,-93.684887,42.019548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1973,907290140,848,131500,120,RM,4435,Reg,Lvl,Inside,TwnhsE,1Story,6,5,2003,2003,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,848.0,Ex,Y,SBrkr,848,0,1,1,Gd,0,Attchd,420.0,Y,140,11,2007,2007.916667,4.916666667,Normal,-93.684837,42.01972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,535126100,1392,110000,20,RL,13560,Reg,Lvl,Corner,1Fam,1Story,6,3,1968,1968,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,1392.0,Gd,Y,SBrkr,1392,0,1,2,TA,2,Attchd,576.0,Y,240,7,2009,2009.583333,41.58333333,Normal,-93.684954,42.019691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,535325320,1540,115000,50,RL,7150,Reg,Lvl,Inside,1Fam,1.5Fin,4,4,1955,1955,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1190.0,Gd,Y,SBrkr,1040,500,1,4,Fa,0,Detchd,352.0,Y,0,8,2007,2007.666667,52.66666667,Normal,-93.684982,42.019697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,527226010,2320,169000,60,RL,14762,IR2,Lvl,Corner,1Fam,2Story,5,6,1948,1950,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,Gd,Y,SBrkr,1547,720,2,2,TA,1,Attchd,672.0,P,264,5,2006,2006.416667,56.41666667,Normal,-93.685158,42.019769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,535354130,1312,127000,50,RL,7500,Reg,Lvl,Inside,1Fam,1.5Fin,6,6,1947,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,Ex,Y,FuseA,900,412,1,3,TA,0,Detchd,649.0,Y,28,10,2006,2006.833333,56.83333333,Normal,-93.684993,42.021163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,909101070,864,58500,30,RL,8212,Reg,Lvl,Inside,1Fam,1Story,3,3,1914,1950,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203.0,Unf,0.0,864.0,TA,N,FuseF,864,0,1,2,TA,0,Detchd,200.0,Y,96,6,2010,2010.5,60.5,Normal,-93.6844,42.02107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,905201030,756,85000,30,RL,9259,Reg,Lvl,Corner,1Fam,1Story,4,4,1927,1950,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,660.0,TA,N,SBrkr,756,0,1,2,TA,0,Detchd,440.0,N,80,6,2010,2010.5,60.5,Normal,-93.683468,42.021811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,923203190,1224,165000,120,RM,4500,Reg,Lvl,FR2,TwnhsE,1Story,6,5,1999,1999,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883.0,Unf,0.0,1224.0,Ex,Y,SBrkr,1224,0,2,2,TA,0,Attchd,402.0,Y,304,6,2009,2009.5,10.5,Normal,-93.683246,42.021889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,535383100,1294,106250,190,RL,10800,Reg,Lvl,Inside,2fmCon,2Story,4,7,1900,2000,None,0.0,TA,TA,BrkTil,,,,,0.0,,0.0,0.0,TA,N,FuseA,694,600,2,3,TA,0,,0.0,N,544,8,2008,2008.666667,8.666666667,Normal,-93.683235,42.021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,531376030,1686,184000,60,RL,7800,Reg,Lvl,Inside,1Fam,2Story,7,5,2005,2005,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,891.0,Ex,Y,SBrkr,891,795,2,3,Gd,0,Attchd,462.0,Y,245,4,2006,2006.333333,1.333333333,Normal,-93.683727,42.021133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1983,902206130,1251,119000,45,RM,6900,Reg,Lvl,Corner,1Fam,1.5Fin,6,7,1938,2000,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,827.0,Gd,Y,SBrkr,827,424,1,3,Fa,0,Detchd,240.0,N,0,1,2010,2010.083333,10.08333333,Normal,-93.684289,42.021275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,532478020,2014,275000,20,RL,15676,IR1,Low,Inside,1Fam,1Story,8,8,1980,1980,BrkFace,115.0,Gd,Gd,CBlock,Gd,Gd,Gd,ALQ,1733.0,Rec,92.0,2014.0,Gd,Y,SBrkr,2014,0,2,2,Gd,2,Attchd,864.0,Y,717,4,2009,2009.333333,29.33333333,Normal,-93.684354,42.021025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,532377140,988,128500,20,RL,9945,IR1,Lvl,Inside,1Fam,1Story,5,5,1961,1961,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,0.0,988.0,TA,Y,SBrkr,988,0,1,3,TA,0,Detchd,572.0,Y,0,10,2007,2007.833333,46.83333333,Normal,-93.683157,42.020666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,528458060,1402,229800,20,FV,8640,Reg,Lvl,Inside,1Fam,1Story,7,5,2008,2008,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1402.0,Ex,Y,SBrkr,1402,0,2,3,Gd,0,Attchd,625.0,Y,331,5,2009,2009.416667,1.416666667,Normal,-93.683158,42.020796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1987,533350020,2497,373000,20,RL,17778,IR1,Lvl,Inside,1Fam,1Story,8,5,1981,1981,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,1632.0,Rec,829.0,2461.0,Gd,Y,SBrkr,2497,0,2,2,Gd,2,Attchd,676.0,Y,266,3,2007,2007.25,26.25,Normal,-93.683158,42.020861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,904301100,1152,159900,90,RL,10547,IR1,Lvl,Inside,Duplex,SFoyer,5,5,1978,1978,None,0.0,TA,TA,PConc,Gd,Gd,Gd,GLQ,1152.0,Unf,0.0,1152.0,TA,Y,SBrkr,1152,0,2,2,TA,0,Detchd,252.0,N,0,7,2009,2009.583333,31.58333333,Normal,-93.683159,42.020991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,535403010,1044,139000,20,RL,10180,IR1,Lvl,Corner,1Fam,1Story,5,6,1968,1968,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,744.0,Unf,0.0,912.0,TA,Y,SBrkr,1044,0,1,3,TA,1,Attchd,372.0,Y,248,6,2008,2008.5,40.5,Normal,-93.682979,42.020998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,923277030,816,130500,20,RL,6600,Reg,Lvl,Inside,1Fam,1Story,5,9,1982,2008,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641.0,Unf,0.0,816.0,Ex,Y,SBrkr,816,0,1,3,Gd,1,Attchd,264.0,Y,0,10,2008,2008.833333,0.833333333,Normal,-93.683169,42.021737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,527184110,1321,212000,120,RL,5118,IR1,HLS,Inside,TwnhsE,1Story,8,5,1990,1990,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,926.0,Unf,0.0,1312.0,Gd,Y,SBrkr,1321,0,1,1,Gd,1,Attchd,484.0,Y,204,8,2007,2007.666667,17.66666667,Normal,-93.68317,42.021788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,535152060,1056,139000,20,RL,8176,Reg,Lvl,Inside,1Fam,1Story,5,6,1958,1992,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,846.0,Unf,0.0,1056.0,Fa,Y,SBrkr,1056,0,1,3,TA,0,Attchd,308.0,Y,0,8,2007,2007.666667,15.66666667,Normal,-93.68351,42.020843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1993,527166010,1983,225000,60,RL,10762,IR1,Lvl,CulDSac,1Fam,2Story,7,5,1999,1999,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694.0,Unf,0.0,978.0,Ex,Y,SBrkr,1005,978,2,3,Gd,1,Attchd,490.0,Y,0,5,2009,2009.416667,10.41666667,Normal,-93.683309,42.020991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,903206170,1635,210000,50,RL,8737,IR1,Bnk,Inside,1Fam,1.5Fin,6,7,1923,1950,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,300.0,Unf,0.0,1065.0,Ex,Y,FuseA,915,720,1,3,TA,1,Detchd,440.0,Y,182,5,2007,2007.416667,57.41666667,Normal,-93.681378,42.021785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,534226120,925,117500,20,RL,9100,Reg,Lvl,Inside,1Fam,1Story,5,6,1965,1965,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338.0,Rec,466.0,925.0,Ex,Y,SBrkr,925,0,1,2,TA,0,Detchd,429.0,Y,0,7,2009,2009.583333,44.58333333,Normal,-93.68786,42.018735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,527355060,1857,188900,60,RL,10530,Reg,Lvl,Inside,1Fam,2Story,7,5,1978,1978,BrkFace,68.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,945.0,TA,Y,SBrkr,945,912,2,4,TA,1,Attchd,482.0,Y,505,7,2006,2006.583333,28.58333333,Normal,-93.687859,42.018662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,909282060,1609,199500,70,RL,12320,IR1,HLS,Inside,1Fam,2Story,7,7,1932,1990,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,637.0,Ex,Y,SBrkr,959,650,1,3,Gd,2,2Types,579.0,Y,104,5,2006,2006.416667,16.41666667,Normal,-93.687856,42.018518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,527127150,1338,213500,120,RL,4920,Reg,Lvl,Inside,TwnhsE,1Story,8,5,2001,2001,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616.0,Unf,0.0,1338.0,Ex,Y,SBrkr,1338,0,2,2,Gd,0,Attchd,582.0,Y,170,4,2010,2010.333333,9.333333333,Normal,-93.687819,42.017109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1999,528365070,2646,260000,60,RL,9900,Reg,Low,Inside,1Fam,2Story,7,5,1993,1993,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,987.0,Unf,0.0,1347.0,Ex,Y,SBrkr,1372,1274,2,4,Gd,1,Attchd,656.0,Y,544,4,2009,2009.333333,16.33333333,Normal,-93.687704,42.018412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000,909475140,1801,289000,20,RL,15602,IR1,Lvl,Inside,1Fam,1Story,7,8,1959,1997,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247.0,Unf,0.0,1501.0,TA,Y,SBrkr,1801,0,2,1,TA,2,Attchd,484.0,Y,215,3,2010,2010.25,13.25,Normal,-93.687703,42.01834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
