PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,cluster
535475010,1806,144750,60,RL,7570,Reg,Lvl,Corner,NAmes,1Fam,2Story,6,5,1964,1964,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,TA,Y,SBrkr,993,813,1,4,TA,0,Attchd,483.0,Y,55,3,2009,2009.25,45.25,Normal,-93.68522,42.018186,4
532354230,864,122000,20,RL,9079,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1961,1961,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,864.0,Unf,0.0,864.0,TA,Y,SBrkr,864,0,1,2,TA,0,Attchd,440.0,Y,158,7,2009,2009.583333,48.58333333,Normal,-93.686644,42.016975,4
528150040,1802,372000,20,RL,13615,IR1,HLS,Corner,NridgHt,1Fam,1Story,9,5,2006,2006,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,Ex,Y,SBrkr,1802,0,2,3,Ex,1,Attchd,843.0,Y,263,6,2007,2007.5,1.5,Normal,-93.686744,42.016973,4
533244040,2362,312500,60,FV,8413,IR1,Lvl,Inside,Somerst,1Fam,2Story,8,5,1998,1998,None,0.0,Gd,Gd,PConc,Ex,TA,Mn,GLQ,901.0,Unf,0.0,1220.0,Ex,Y,SBrkr,1220,1142,2,3,Gd,2,Attchd,1105.0,Y,327,6,2007,2007.5,9.5,Normal,-93.686795,42.016973,4
531450030,1737,175000,60,RL,8285,Reg,Lvl,Corner,SawyerW,1Fam,2Story,7,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,397.0,Unf,0.0,836.0,Gd,Y,SBrkr,844,893,2,3,Gd,0,Attchd,506.0,Y,277,5,2008,2008.416667,16.41666667,Normal,-93.687786,42.016961,4
527354040,1872,241500,20,RL,10400,Reg,Lvl,Inside,NWAmes,1Fam,1Story,7,5,1988,1988,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,1845.0,Gd,Y,SBrkr,1872,0,2,3,TA,1,Attchd,604.0,Y,236,6,2006,2006.5,18.5,Normal,-93.68675,42.016212,4
535305120,1575,155000,20,RL,10170,Reg,Lvl,Corner,NAmes,1Fam,1Story,6,6,1951,1951,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,TA,Y,SBrkr,1575,0,1,2,Gd,1,Attchd,400.0,Y,0,6,2006,2006.5,55.5,Normal,-93.686982,42.016207,4
535151100,1008,131000,20,RL,6860,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,6,1956,1956,BrkCmn,54.0,TA,TA,CBlock,TA,TA,No,GLQ,908.0,Unf,0.0,1008.0,Ex,Y,SBrkr,1008,0,1,3,Fa,0,Detchd,308.0,Y,0,12,2007,2008.0,52.0,Normal,-93.687764,42.016121,4
902304040,2210,117500,70,RM,9900,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,4,1880,1950,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1008.0,TA,Y,SBrkr,1178,1032,2,5,Fa,0,Detchd,205.0,N,48,5,2007,2007.416667,57.41666667,Normal,-93.688193,42.016341,4
906392130,1422,173000,60,RL,11646,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2005,2006,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,704.0,Ex,Y,SBrkr,704,718,2,3,Gd,1,Attchd,440.0,Y,64,7,2009,2009.583333,3.583333333,Normal,-93.687674,42.014435,4
528358030,2726,350000,60,RL,10019,IR1,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1995,1995,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,0.0,1342.0,Ex,Y,SBrkr,1358,1368,2,4,Gd,1,Attchd,725.0,Y,644,6,2006,2006.5,11.5,Normal,-93.687675,42.014494,4
906380210,1290,200000,20,RL,6762,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2007,2007,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,902.0,Unf,0.0,1282.0,Ex,Y,SBrkr,1290,0,2,2,Gd,1,Attchd,662.0,Y,168,5,2009,2009.416667,2.416666667,Normal,-93.685673,42.016978,4
527452100,958,128000,120,RL,4928,IR1,Lvl,Inside,NPkVill,TwnhsE,1Story,6,5,1976,1976,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120.0,Unf,0.0,1078.0,TA,Y,SBrkr,958,0,2,2,TA,1,Attchd,440.0,Y,205,2,2007,2007.166667,31.16666667,Normal,-93.685571,42.016979,4
527450150,1218,113000,160,RM,1890,Reg,Lvl,Inside,BrDale,Twnhs,2Story,6,5,1973,1973,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,356.0,Unf,0.0,672.0,TA,Y,SBrkr,672,546,1,3,TA,0,Detchd,264.0,Y,172,5,2007,2007.416667,34.41666667,Normal,-93.683856,42.016709,4
907125090,965,159000,85,RL,11105,Reg,Lvl,Corner,CollgCr,1Fam,SFoyer,5,5,1996,1996,None,0.0,TA,Gd,PConc,Gd,Fa,Av,GLQ,870.0,Unf,0.0,870.0,Gd,Y,SBrkr,965,0,1,2,TA,0,Attchd,580.0,Y,71,7,2010,2010.583333,14.58333333,Normal,-93.683813,42.0172,4
908130020,914,117250,20,RL,8050,Reg,Lvl,Inside,Edwards,1Fam,1Story,6,5,2002,2002,,,TA,TA,PConc,Gd,TA,Av,GLQ,475.0,ALQ,297.0,914.0,Ex,Y,SBrkr,914,0,1,2,Gd,0,,0.0,N,32,4,2006,2006.333333,4.333333333,Normal,-93.683718,42.016904,4
907194160,1444,203000,20,RL,10739,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2002,2001,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,1259.0,Unf,0.0,1431.0,Ex,Y,SBrkr,1444,0,2,3,Gd,0,Attchd,577.0,Y,184,4,2009,2009.333333,8.333333333,Normal,-93.67915,42.0181479,4
907131060,1308,175000,60,RL,10021,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,6,1997,2006,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,539.0,Unf,0.0,635.0,Ex,Y,SBrkr,646,662,2,3,Gd,0,Attchd,497.0,Y,196,5,2007,2007.416667,1.416666667,Normal,-93.679147,42.01869,4
531363060,1080,141000,20,RL,7500,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2004,2005,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,680.0,Unf,0.0,1080.0,Ex,Y,SBrkr,1080,0,1,3,Gd,0,,0.0,Y,0,4,2008,2008.333333,3.333333333,Normal,-93.679583,42.018564,4
903484110,1403,116000,190,RM,10320,Reg,Bnk,Inside,IDOTRR,2fmCon,2Story,6,7,1915,1965,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,276.0,ALQ,262.0,698.0,Ex,Y,FuseF,754,649,1,3,TA,0,Detchd,308.0,Y,288,2,2009,2009.166667,44.16666667,Normal,-93.680706,42.018875,4
535402090,1380,154000,20,RL,10143,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,7,1963,1963,BrkFace,295.0,TA,TA,CBlock,TA,TA,No,Rec,384.0,Unf,0.0,1380.0,Fa,Y,SBrkr,1380,0,1,3,TA,0,Attchd,364.0,Y,216,6,2009,2009.5,46.5,Normal,-93.681109,42.018866,4
902402010,1236,149700,20,RM,7407,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,7,1957,1996,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,600.0,Unf,0.0,912.0,TA,Y,FuseA,1236,0,1,2,TA,0,Attchd,923.0,Y,316,4,2010,2010.333333,14.33333333,Normal,-93.681196,42.018864,4
526355170,2223,244000,20,RL,13651,IR1,Lvl,Inside,NAmes,1Fam,1Story,7,6,1973,1973,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880.0,Unf,0.0,2223.0,Ex,Y,SBrkr,2223,0,2,3,TA,2,Attchd,516.0,Y,300,2,2007,2007.166667,34.16666667,Normal,-93.680864,42.018721,4
535301160,1560,128600,90,RL,8078,Reg,Lvl,Inside,NAmes,Duplex,1Story,5,5,1958,1958,Stone,260.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,TA,Y,SBrkr,1560,0,2,4,TA,0,Detchd,484.0,Y,0,12,2007,2008.0,50.0,Normal,-93.6800822,42.0185298,4
905480160,1456,91500,50,RL,7585,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,5,3,1948,1950,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,Fa,Y,FuseA,1002,454,1,4,TA,1,Detchd,280.0,P,0,8,2006,2006.666667,56.66666667,Normal,-93.679805,42.018017,4
527107120,1776,202000,60,RL,9783,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1996,1996,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,821.0,Gd,Y,SBrkr,821,955,2,3,TA,1,BuiltIn,443.0,Y,402,5,2006,2006.416667,10.41666667,Normal,-93.681343,42.018006,4
902201140,1122,147000,20,RM,12000,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,7,1948,2005,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,608.0,924.0,Ex,Y,SBrkr,1122,0,1,2,Gd,0,Attchd,528.0,Y,36,5,2008,2008.416667,3.416666667,Normal,-93.681479,42.017856,4
534479130,1578,133000,50,RL,9490,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,6,7,1941,1950,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,Rec,165.0,806.0,TA,Y,FuseA,958,620,1,3,Fa,2,Attchd,240.0,Y,32,8,2006,2006.666667,56.66666667,Normal,-93.681411,42.017856,4
528186080,1684,266000,120,RL,8849,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,9,5,2005,2005,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1684.0,Ex,Y,SBrkr,1684,0,2,2,Ex,1,Attchd,564.0,Y,567,7,2008,2008.583333,3.583333333,Normal,-93.681274,42.017856,4
923225510,874,126500,20,RL,10172,IR1,Lvl,Inside,Mitchel,1Fam,1Story,5,7,1968,2003,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,864.0,Ex,Y,SBrkr,874,0,1,3,TA,0,Attchd,288.0,Y,120,10,2006,2006.833333,3.833333333,Normal,-93.680782,42.017856,4
535180070,1236,134450,20,RL,10011,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,6,1957,1996,BrkFace,64.0,TA,TA,CBlock,TA,TA,No,BLQ,360.0,Unf,0.0,1070.0,TA,Y,SBrkr,1236,0,1,2,Gd,1,Attchd,447.0,Y,0,5,2006,2006.416667,10.41666667,Normal,-93.67994,42.017866,4
903456110,1952,212300,60,RM,9780,Reg,Lvl,Inside,IDOTRR,1Fam,2Story,7,9,1950,2005,None,0.0,TA,Ex,CBlock,TA,TA,No,LwQ,354.0,Rec,398.0,976.0,Ex,Y,SBrkr,976,976,1,4,Gd,2,Detchd,299.0,Y,501,4,2007,2007.333333,2.333333333,Normal,-93.679803,42.017867,4
905104030,913,129000,85,RL,8400,Reg,Lvl,Inside,Sawyer,1Fam,SFoyer,6,5,1966,1966,None,0.0,TA,TA,CBlock,TA,TA,Gd,LwQ,187.0,Rec,627.0,814.0,Gd,Y,SBrkr,913,0,1,3,TA,0,Detchd,240.0,Y,252,5,2007,2007.416667,41.41666667,Normal,-93.682686,42.017858,4
528346050,2006,350000,20,RL,11675,IR1,Lvl,Inside,NoRidge,1Fam,1Story,8,5,1998,1998,BrkFace,495.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1660.0,Unf,0.0,1982.0,Ex,Y,SBrkr,2006,0,2,2,Gd,1,Attchd,938.0,Y,177,7,2008,2008.583333,10.58333333,Normal,-93.682686,42.017749,4
906392110,1498,237000,20,RL,11645,Reg,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2005,2006,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,24.0,Unf,0.0,1498.0,Ex,Y,SBrkr,1498,0,2,3,Gd,1,Attchd,844.0,Y,242,3,2009,2009.25,3.25,Normal,-93.68218,42.016819,4
535375130,1034,109000,50,RL,10134,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,5,6,1940,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,735.0,Gd,Y,FuseA,735,299,1,2,TA,0,Detchd,240.0,Y,39,7,2007,2007.583333,57.58333333,Normal,-93.681895,42.017186,4
527357020,1220,170000,20,RL,13001,IR1,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1971,1971,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,BLQ,121.0,1625.0,TA,Y,SBrkr,1220,0,2,2,TA,1,Attchd,944.0,Y,249,9,2007,2007.75,36.75,Normal,-93.68167,42.016797,4
903227140,1232,128000,70,RM,6000,Reg,Lvl,Inside,BrkSide,1Fam,2Story,6,6,1939,1950,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,276.0,Unf,0.0,600.0,Ex,Y,SBrkr,608,624,1,3,TA,2,Attchd,217.0,Y,0,2,2007,2007.166667,57.16666667,Normal,-93.681085,42.016277,4
534175140,1625,140500,90,RL,9750,Reg,Lvl,Inside,NWAmes,Duplex,1Story,5,6,1965,1965,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1625.0,Ex,Y,SBrkr,1625,0,2,4,TA,0,Detchd,484.0,Y,0,8,2008,2008.666667,43.66666667,Normal,-93.681121,42.016277,4
902106140,1028,115000,30,RM,8960,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,6,1927,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,Gd,Y,FuseA,1028,0,1,2,TA,1,Detchd,360.0,Y,130,3,2010,2010.25,60.25,Normal,-93.681191,42.016275,4
923228200,992,106500,180,RM,1533,Reg,Lvl,Inside,MeadowV,Twnhs,SLvl,4,5,1970,1970,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,503.0,Unf,0.0,530.0,TA,Y,SBrkr,530,462,1,2,TA,0,BuiltIn,297.0,Y,209,7,2007,2007.583333,37.58333333,Normal,-93.681227,42.016275,4
527353020,1671,200000,20,RL,10928,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,6,1978,1986,BrkFace,101.0,TA,TA,PConc,TA,TA,No,LwQ,363.0,Unf,0.0,1427.0,TA,Y,SBrkr,1671,0,2,3,TA,1,Attchd,484.0,Y,307,8,2009,2009.666667,23.66666667,Normal,-93.681297,42.016274,4
907290150,848,136500,120,RM,4435,Reg,Lvl,Inside,CollgCr,TwnhsE,1Story,6,5,2003,2003,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,848.0,Ex,Y,SBrkr,848,0,1,1,Gd,0,Attchd,420.0,Y,140,3,2008,2008.25,5.25,Normal,-93.681439,42.016271,4
535176050,1383,145250,20,RL,11600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1960,1960,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,565.0,Unf,0.0,1383.0,TA,Y,SBrkr,1383,0,1,3,TA,0,Attchd,292.0,Y,45,4,2006,2006.333333,46.33333333,Normal,-93.683728,42.016252,4
528280180,1892,226750,60,RL,8220,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2000,2001,BrkFace,647.0,Gd,TA,PConc,Gd,TA,Av,GLQ,544.0,Unf,0.0,982.0,Ex,Y,SBrkr,1008,884,2,3,TA,1,Attchd,431.0,Y,108,7,2008,2008.583333,7.583333333,Normal,-93.6837,42.016253,4
909451150,1556,151000,160,RM,1950,Reg,Lvl,Inside,Blueste,Twnhs,2Story,6,6,1980,1980,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,612.0,716.0,TA,Y,SBrkr,716,840,2,3,TA,1,Attchd,452.0,Y,161,7,2008,2008.583333,28.58333333,Normal,-93.68369,42.016254,4
906402060,1644,275000,80,RL,12800,Reg,Low,Inside,SawyerW,1Fam,SLvl,7,5,1989,1989,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518.0,Unf,0.0,1518.0,Gd,Y,SBrkr,1644,0,2,2,Gd,1,Attchd,569.0,Y,476,8,2009,2009.666667,20.66666667,Normal,-93.679505,42.017854,4
527403360,864,123000,20,RL,7560,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1971,1971,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,119.0,ALQ,613.0,864.0,TA,Y,SBrkr,864,0,1,3,TA,0,Detchd,576.0,Y,0,5,2008,2008.416667,37.41666667,Normal,-93.679505,42.017753,4
534176250,1164,140000,20,RL,9600,Reg,Lvl,Inside,NWAmes,1Fam,1Story,7,5,1969,1969,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1164.0,TA,Y,SBrkr,1164,0,1,3,TA,0,Attchd,528.0,Y,0,7,2006,2006.583333,37.58333333,Normal,-93.68031,42.016262,4
527378020,1178,157000,20,RL,10000,Reg,Lvl,Inside,NWAmes,1Fam,1Story,5,6,1973,2000,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084.0,Unf,0.0,1176.0,Gd,Y,SBrkr,1178,0,1,3,Gd,1,Attchd,439.0,Y,224,11,2008,2008.916667,8.916666667,Normal,-93.687684,42.015914,4
903455030,1308,120000,50,RM,10320,Reg,Lvl,Inside,IDOTRR,1Fam,1.5Fin,5,6,1915,1978,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,880.0,Gd,Y,SBrkr,880,428,2,2,TA,0,Detchd,400.0,Y,117,4,2008,2008.333333,30.33333333,Normal,-93.687684,42.015974,4
908275090,1346,112000,50,RL,11767,Reg,Lvl,Inside,Edwards,1Fam,2Story,4,7,1910,2000,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,560.0,Gd,N,SBrkr,796,550,1,2,TA,0,Detchd,384.0,Y,192,5,2007,2007.416667,7.416666667,Normal,-93.687685,42.016092,4
528120110,2098,275500,60,RL,10240,Reg,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2005,2005,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1030.0,Gd,Y,SBrkr,1038,1060,2,3,Ex,1,Attchd,878.0,Y,244,3,2006,2006.25,1.25,Normal,-93.687922,42.01404,4
535450100,1521,147500,50,RL,12144,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,4,6,1950,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,0.0,910.0,Gd,Y,SBrkr,910,611,1,3,Gd,0,Detchd,597.0,Y,367,9,2006,2006.75,56.75,Normal,-93.687825,42.014549,4
527301010,1621,202500,20,RL,14145,Reg,Lvl,Corner,NWAmes,1Fam,1Story,7,7,1984,1998,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213.0,Unf,0.0,1208.0,Ex,Y,SBrkr,1621,0,2,3,Gd,0,Attchd,440.0,Y,153,5,2006,2006.416667,8.416666667,Normal,-93.687826,42.014636,4
535302200,972,122500,20,RL,10895,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,6,1955,1955,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,972.0,TA,Y,SBrkr,972,0,1,3,TA,0,Attchd,305.0,Y,205,6,2010,2010.5,55.5,Normal,-93.686903,42.014038,4
909252220,1264,147500,50,RL,15564,Reg,Lvl,Inside,Crawfor,1Fam,1.5Fin,6,6,1914,1995,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,Ex,Y,SBrkr,676,588,1,3,TA,0,Detchd,400.0,Y,424,1,2008,2008.083333,13.08333333,Normal,-93.686931,42.013952,4
923227030,1160,152500,20,RL,17979,IR1,Lvl,Corner,Mitchel,1Fam,1Story,5,6,1968,1968,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,785.0,Unf,0.0,1113.0,Ex,Y,SBrkr,1160,0,1,3,Gd,0,Attchd,257.0,Y,81,2,2008,2008.166667,40.16666667,Normal,-93.684089,42.014109,4
527107240,1511,185000,60,RL,11207,IR1,HLS,FR2,Gilbert,1Fam,2Story,6,5,1997,1997,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714.0,Unf,0.0,802.0,Gd,Y,SBrkr,802,709,2,3,TA,1,Attchd,413.0,Y,170,6,2006,2006.5,9.5,Normal,-93.684137,42.014823,4
916226030,1501,241500,120,RL,4084,IR1,Lvl,Inside,Timber,TwnhsE,1Story,7,6,1986,1986,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,1277.0,Gd,Y,SBrkr,1501,0,2,2,Gd,1,Attchd,512.0,Y,240,7,2008,2008.583333,22.58333333,Normal,-93.684015,42.014092,4
909178160,1489,139500,50,RL,9900,Reg,Lvl,Inside,SWISU,1Fam,1.5Fin,6,7,1940,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,778.0,TA,Y,SBrkr,944,545,2,3,TA,1,Detchd,240.0,Y,335,7,2009,2009.583333,59.58333333,Normal,-93.684116,42.015793,4
906201022,1442,179900,20,RL,10357,IR1,Lvl,Corner,SawyerW,1Fam,1Story,7,5,1990,1991,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738.0,Unf,0.0,910.0,Gd,Y,SBrkr,1442,0,2,3,Gd,1,Attchd,719.0,Y,244,5,2007,2007.416667,16.41666667,Normal,-93.684115,42.016468,4
908102020,1436,98000,70,RL,8777,Reg,Bnk,Inside,Edwards,1Fam,2Story,4,6,1910,2000,None,0.0,TA,Gd,CBlock,Gd,TA,No,Rec,173.0,BLQ,337.0,676.0,Gd,Y,SBrkr,760,676,2,3,TA,0,Attchd,528.0,Y,147,10,2006,2006.833333,6.833333333,Normal,-93.685369,42.01397,4
531380080,2110,205000,60,RL,8880,IR1,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1994,2002,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,948.0,Ex,Y,SBrkr,1222,888,2,3,Gd,2,Attchd,463.0,Y,130,5,2010,2010.416667,8.416666667,Normal,-93.685333,42.013957,4
527376100,1350,165000,20,RL,10140,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1974,1974,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1064.0,TA,Y,SBrkr,1350,0,2,3,TA,1,Attchd,478.0,Y,0,8,2009,2009.666667,35.66666667,Normal,-93.685207,42.013912,4
905200280,1920,172500,50,RL,13650,Reg,Lvl,Inside,Sawyer,1Fam,1.5Fin,5,5,1958,1958,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,1052.0,Ex,Y,SBrkr,1252,668,2,4,Gd,1,Attchd,451.0,Y,0,7,2006,2006.583333,48.58333333,Normal,-93.684451,42.013641,4
535402140,1651,172000,80,RL,10090,IR1,Lvl,Inside,NAmes,1Fam,SLvl,7,5,1963,1999,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,Rec,242.0,ALQ,483.0,725.0,TA,Y,SBrkr,1035,616,2,4,TA,2,BuiltIn,276.0,Y,671,10,2007,2007.833333,8.833333333,Normal,-93.684397,42.013622,4
905101100,1020,94000,50,RL,6342,Reg,Lvl,Inside,Sawyer,1Fam,1.5Fin,5,8,1875,1996,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,Gd,N,SBrkr,780,240,1,2,TA,0,,0.0,N,176,5,2010,2010.416667,14.41666667,Normal,-93.684343,42.013603,4
527226020,1474,115000,20,RL,31220,IR1,Bnk,FR2,Gilbert,1Fam,1Story,6,2,1952,1952,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1632.0,TA,Y,FuseA,1474,0,1,3,TA,2,Attchd,495.0,Y,144,5,2008,2008.416667,56.41666667,Normal,-93.686051,42.014054,4
535451230,1048,98300,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1950,1950,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,Gd,Y,SBrkr,1048,0,1,3,TA,0,Detchd,420.0,Y,27,7,2008,2008.583333,58.58333333,Normal,-93.685961,42.014023,4
528360050,3500,584500,60,RL,17242,IR1,Lvl,Inside,NoRidge,1Fam,2Story,9,5,1993,1994,BrkFace,738.0,Gd,Gd,PConc,Ex,TA,Gd,Rec,292.0,GLQ,1393.0,1733.0,Ex,Y,SBrkr,1933,1567,3,4,Ex,1,Attchd,959.0,Y,1166,5,2006,2006.416667,12.41666667,Normal,-93.684714,42.013576,4
907265010,1870,211000,60,RL,11250,Reg,Lvl,Corner,CollgCr,1Fam,2Story,7,5,2001,2001,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,944.0,Ex,Y,SBrkr,944,926,2,3,Gd,0,Attchd,608.0,Y,299,5,2009,2009.416667,8.416666667,Normal,-93.684625,42.013544,4
531375140,1094,149000,20,RL,12450,Reg,Lvl,Inside,SawyerW,1Fam,1Story,5,5,2003,2004,BrkFace,126.0,Gd,TA,PConc,Gd,TA,No,GLQ,729.0,Unf,0.0,1094.0,Ex,Y,SBrkr,1094,0,1,3,Gd,0,Detchd,576.0,Y,0,5,2007,2007.416667,3.416666667,Normal,-93.684536,42.013512,4
535125060,2157,226000,60,RL,14200,Reg,Lvl,Corner,NAmes,1Fam,2Story,7,6,1966,1966,BrkFace,309.0,TA,TA,CBlock,TA,TA,No,Rec,445.0,Unf,0.0,924.0,Ex,Y,SBrkr,1216,941,2,4,Gd,2,Attchd,487.0,Y,171,5,2006,2006.416667,40.41666667,Normal,-93.683435,42.015975,4
908186060,1072,145000,180,RM,3675,Reg,Lvl,Inside,Edwards,TwnhsE,SLvl,5,5,2005,2005,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,547.0,Gd,Y,SBrkr,1072,0,1,2,TA,0,Basment,525.0,Y,28,5,2006,2006.416667,1.416666667,Normal,-93.683435,42.015368,4
526351030,1414,176500,20,RL,11029,IR1,Lvl,Corner,NAmes,1Fam,1Story,6,8,1958,2002,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528.0,BLQ,411.0,1184.0,Ex,Y,SBrkr,1414,0,1,3,TA,1,Attchd,601.0,Y,241,5,2008,2008.416667,6.416666667,Normal,-93.6843,42.013392,4
