PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition
527403020,1056,142000,20,RL,8450,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1968,1968,None,0,TA,TA,CBlock,TA,TA,No,BLQ,775,Unf,0,1056,Ex,Y,SBrkr,1056,0,1,3,TA,1,Attchd,304,Y,269,7,2010,2010.583333,42.58333333,Normal
916125360,1687,160000,20,RL,57200,IR1,Bnk,Inside,Timber,1Fam,1Story,5,5,1948,1950,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,353,Rec,334,747,TA,Y,SBrkr,1687,0,1,3,TA,2,Detchd,572,N,50,6,2010,2010.5,60.5,Normal
909277040,1938,198000,50,RL,11700,IR1,HLS,Inside,Crawfor,1Fam,1.5Fin,5,6,1937,1995,None,0,TA,TA,CBlock,TA,TA,No,BLQ,606,Unf,0,942,Ex,Y,SBrkr,1265,673,2,4,Gd,1,Detchd,240,Y,40,7,2008,2008.583333,13.58333333,Normal
527302175,1586,181000,20,RL,17043,IR1,Lvl,CulDSac,NWAmes,1Fam,1Story,6,5,1979,1998,None,0,TA,Gd,CBlock,Gd,Fa,No,Unf,0,Unf,0,1362,TA,Y,SBrkr,1586,0,2,3,TA,1,Attchd,435,Y,192,1,2009,2009.083333,11.08333333,Normal
905101490,1121,139000,20,RL,8816,Reg,Lvl,Corner,Sawyer,1Fam,1Story,5,6,1963,1963,None,0,TA,TA,PConc,TA,TA,No,Rec,651,Unf,0,1121,TA,Y,SBrkr,1121,0,1,3,TA,0,Detchd,480,Y,80,6,2009,2009.5,46.5,Normal
907227100,875,117000,20,RL,7200,Reg,Lvl,Inside,CollgCr,1Fam,1Story,4,8,1972,2006,None,0,TA,Gd,CBlock,TA,TA,No,Rec,385,Unf,0,385,Gd,Y,SBrkr,875,0,1,3,Gd,0,Detchd,728,Y,352,10,2007,2007.833333,1.833333333,Normal
911370510,1646,246000,120,RM,3811,IR1,HLS,Corner,Crawfor,TwnhsE,1Story,8,5,2004,2005,Stone,186,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373,Unf,0,1594,Ex,Y,SBrkr,1646,0,2,2,Gd,1,Attchd,525,Y,336,5,2010,2010.416667,5.416666667,Normal
907414030,1414,185500,20,RL,8773,Reg,Lvl,FR2,CollgCr,1Fam,1Story,7,5,2004,2004,BrkFace,98,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1414,Ex,Y,SBrkr,1414,0,2,3,Gd,0,Attchd,494,Y,237,5,2010,2010.416667,6.416666667,Normal
909275110,1718,238000,70,RL,7230,Reg,Lvl,Inside,Crawfor,1Fam,2.5Unf,7,7,1927,1992,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,851,Gd,Y,SBrkr,867,851,2,4,Gd,1,Detchd,264,Y,504,10,2007,2007.833333,15.83333333,Normal
905200260,1774,165000,80,RL,15400,Reg,Lvl,Inside,Sawyer,1Fam,SLvl,5,5,1961,1961,None,0,TA,TA,CBlock,TA,Gd,No,Unf,0,Unf,0,552,TA,Y,SBrkr,904,611,2,4,TA,1,Attchd,384,Y,330,7,2009,2009.583333,48.58333333,Normal
902105130,672,64000,30,RM,4800,Reg,Lvl,Corner,OldTown,1Fam,1Story,5,4,1940,1950,None,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,672,TA,Y,SBrkr,672,0,1,2,TA,0,Detchd,256,Y,0,8,2008,2008.666667,58.66666667,Normal
534453140,906,87000,70,RL,4882,IR1,Bnk,Inside,BrkSide,1Fam,2Story,4,7,1937,1950,None,0,TA,TA,PConc,TA,TA,No,Rec,120,Unf,0,348,TA,Y,SBrkr,453,453,1,2,TA,0,Basment,231,Y,0,9,2008,2008.75,58.75,Normal
907203070,876,127000,20,RL,7480,Reg,Lvl,Inside,CollgCr,1Fam,1Story,5,6,1972,1972,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,480,Unf,0,876,TA,Y,SBrkr,876,0,1,3,TA,0,Detchd,484,Y,0,6,2010,2010.5,38.5,Normal
910226040,1955,165500,50,RM,9000,Reg,Lvl,Inside,IDOTRR,1Fam,1.5Fin,5,5,1958,1958,BrkFace,162,TA,TA,CBlock,TA,TA,No,ALQ,330,Unf,0,1151,Gd,Y,FuseA,1151,804,2,4,TA,0,Attchd,356,Y,0,1,2008,2008.083333,50.08333333,Normal
905451410,1057,137000,20,RL,10519,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,8,1955,1999,Stone,164,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,1057,Gd,Y,SBrkr,1057,0,1,3,Gd,0,Attchd,288,Y,0,3,2006,2006.25,7.25,Normal
907295020,1493,208900,20,RL,13125,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,1997,1998,BrkFace,215,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,0,1478,Ex,Y,SBrkr,1493,0,2,3,Gd,1,Attchd,508,Y,179,4,2008,2008.333333,10.33333333,Normal
533250190,1494,279700,120,RL,9466,IR2,Lvl,FR2,Veenker,TwnhsE,1Story,8,5,1994,1995,None,0,Gd,TA,PConc,Gd,TA,Gd,LwQ,457,ALQ,1037,1494,Ex,Y,SBrkr,1494,0,1,1,Gd,1,Attchd,478,Y,247,5,2007,2007.416667,12.41666667,Normal
527450010,1092,105500,160,RM,2760,Reg,Lvl,Inside,BrDale,TwnhsE,2Story,6,5,1973,1973,BrkFace,514,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,525,TA,Y,SBrkr,525,567,1,3,TA,0,Detchd,440,Y,0,12,2006,2007,34,Normal
906385020,1222,187000,20,RL,7360,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2010,2010,Stone,80,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1222,Ex,Y,SBrkr,1222,0,2,2,Gd,0,Attchd,615,Y,54,3,2010,2010.25,0.25,Normal
902109140,1960,124500,90,RM,7596,Reg,Lvl,Inside,OldTown,Duplex,2Story,5,5,1952,1952,BrkFace,360,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,960,Gd,Y,SBrkr,960,1000,2,4,TA,0,Detchd,400,N,0,7,2009,2009.583333,57.58333333,Normal
534403100,1350,168500,80,RL,9020,Reg,Lvl,Corner,NAmes,1Fam,SLvl,6,5,1964,1964,BrkFace,259,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,336,1248,TA,Y,SBrkr,1350,0,1,3,TA,0,Attchd,520,Y,176,6,2008,2008.5,44.5,Normal
535453080,1040,152000,20,RL,7500,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1959,2003,None,0,TA,TA,CBlock,TA,TA,No,GLQ,574,Unf,0,1040,Ex,Y,SBrkr,1040,0,1,3,Gd,0,Attchd,286,Y,0,7,2007,2007.583333,4.583333333,Normal
528250100,1430,180000,80,RL,7750,IR1,Lvl,Inside,Gilbert,1Fam,SLvl,7,5,2000,2000,None,0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,0,384,Ex,Y,SBrkr,774,656,2,3,TA,1,BuiltIn,400,Y,180,4,2010,2010.333333,10.33333333,Normal
907130100,1764,231500,60,RL,15426,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,5,1997,1997,None,0,TA,TA,PConc,Gd,TA,No,GLQ,821,Unf,0,928,Ex,Y,SBrkr,928,836,2,3,Gd,0,Attchd,470,Y,375,8,2009,2009.666667,12.66666667,Normal
535152280,1364,132000,20,RL,8400,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,5,1957,1957,None,0,TA,TA,CBlock,Fa,TA,Mn,BLQ,623,Unf,0,1179,Gd,Y,SBrkr,1364,0,1,3,TA,1,Attchd,331,Y,60,3,2006,2006.25,49.25,Normal
528166090,2452,445000,20,RL,15274,IR1,Lvl,Corner,NridgHt,1Fam,1Story,9,5,2003,2003,BrkFace,724,Gd,TA,PConc,Ex,TA,No,GLQ,1972,Unf,0,2452,Ex,Y,SBrkr,2452,0,2,3,Ex,1,Attchd,886,Y,116,7,2009,2009.583333,6.583333333,Normal
528480040,1953,252000,60,FV,10574,Reg,Lvl,Inside,Somerst,1Fam,2Story,8,5,2005,2006,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1082,Ex,Y,SBrkr,1082,871,2,3,Gd,1,Attchd,1043,Y,210,5,2009,2009.416667,3.416666667,Normal
535300040,1216,129500,20,RL,10050,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1955,1955,None,0,TA,TA,CBlock,TA,TA,No,Rec,288,Unf,0,1216,TA,Y,SBrkr,1216,0,1,3,TA,0,Attchd,336,Y,0,8,2007,2007.666667,52.66666667,Normal
533215070,1557,305000,120,FV,4109,IR1,Lvl,Inside,Somerst,TwnhsE,1Story,9,5,1999,2000,BrkFace,260,Gd,TA,PConc,Gd,TA,Av,GLQ,1141,Unf,0,1557,Ex,Y,SBrkr,1557,0,2,2,Ex,1,Attchd,484,Y,237,6,2008,2008.5,8.5,Normal
527451520,987,94500,160,RM,1680,Reg,Lvl,Inside,BrDale,Twnhs,2Story,6,5,1972,1972,BrkFace,297,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,483,TA,Y,SBrkr,483,504,1,2,TA,1,Attchd,288,Y,0,6,2006,2006.5,34.5,Normal
905475270,864,118000,20,RL,5400,Reg,HLS,Inside,SWISU,1Fam,1Story,5,5,1958,1958,None,0,TA,TA,CBlock,TA,TA,No,Rec,453,Unf,0,864,TA,Y,SBrkr,864,0,1,3,TA,0,Attchd,399,Y,0,5,2007,2007.416667,49.41666667,Normal
908102030,796,85000,30,RL,8777,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,7,1910,1950,None,0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,796,Gd,Y,FuseA,796,0,1,2,TA,0,,0,P,492,5,2008,2008.416667,58.41666667,Normal
923125030,1600,81500,20,A (agr),31250,Reg,Lvl,Inside,Mitchel,1Fam,1Story,1,3,1951,1951,None,0,TA,Fa,CBlock,,,,,0,,0,0,TA,Y,FuseA,1600,0,1,3,TA,0,Attchd,270,N,135,5,2006,2006.416667,55.41666667,Normal
909177100,2650,160000,90,RH,7200,Reg,Lvl,Inside,SWISU,Duplex,2Story,4,6,1967,1967,None,0,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,862,1788,3,6,TA,0,,0,Y,0,2,2010,2010.166667,43.16666667,Normal
902302150,2337,90000,190,RM,13600,Reg,Lvl,Inside,OldTown,2fmCon,2Story,5,5,1900,1950,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,662,TA,N,SBrkr,1422,915,2,5,TA,0,Detchd,560,Y,57,9,2007,2007.75,57.75,Normal
907201160,1388,157500,60,RL,8340,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,6,1977,1977,BrkFace,62,TA,TA,CBlock,Gd,TA,Av,GLQ,509,Unf,0,675,TA,Y,SBrkr,686,702,1,3,TA,0,Attchd,317,Y,442,12,2006,2007,30,Normal
527453060,1456,148500,160,RL,2280,Reg,Lvl,FR2,NPkVill,Twnhs,2Story,6,6,1976,1976,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,566,Unf,0,855,TA,Y,SBrkr,855,601,2,3,TA,1,Attchd,440,Y,87,7,2009,2009.583333,33.58333333,Normal
905225020,2654,158000,60,RL,16779,Reg,Lvl,Inside,Sawyer,1Fam,2Story,5,4,1920,1996,BrkFace,356,TA,Fa,CBlock,Gd,TA,No,BLQ,267,Unf,0,671,Fa,Y,SBrkr,1567,1087,3,4,TA,1,Attchd,638,Y,698,5,2007,2007.416667,11.41666667,Normal
528181010,1367,192000,120,RL,12304,IR3,Lvl,Corner,NridgHt,TwnhsE,1Story,7,5,2005,2005,Stone,144,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1367,Ex,Y,SBrkr,1367,0,2,2,Gd,1,Attchd,484,Y,33,6,2008,2008.5,3.5,Normal
917425190,1572,186700,20,RL,35133,Reg,Lvl,Inside,Timber,1Fam,1Story,5,4,1963,1963,BrkFace,226,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,1572,Gd,Y,SBrkr,1572,0,1,3,TA,2,2Types,995,Y,526,5,2007,2007.416667,44.41666667,Normal
528180130,1456,248500,120,RL,6472,Reg,Lvl,Inside,NridgHt,TwnhsE,1Story,9,5,2008,2008,BrkFace,500,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1451,Ex,Y,SBrkr,1456,0,2,2,Ex,1,Attchd,539,Y,234,4,2009,2009.333333,1.333333333,Normal
531363030,1141,152000,20,RL,7500,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2006,2006,None,0,Gd,TA,PConc,Gd,Gd,No,GLQ,54,Unf,0,1141,Ex,Y,SBrkr,1141,0,1,3,Gd,0,Detchd,484,Y,182,6,2009,2009.5,3.5,Normal
902102060,1539,157500,70,RM,10440,Reg,Lvl,Inside,OldTown,1Fam,2Story,5,8,1904,2002,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,Gd,Y,SBrkr,958,581,2,3,Gd,1,Detchd,686,P,216,6,2008,2008.5,6.5,Normal
923229040,1008,153500,85,RL,9129,Reg,Lvl,Inside,Mitchel,1Fam,SFoyer,5,5,1977,1977,BrkFace,144,TA,TA,PConc,Gd,TA,Av,GLQ,923,Unf,0,923,TA,Y,SBrkr,1008,0,1,1,Gd,1,Attchd,678,Y,267,7,2007,2007.583333,30.58333333,Normal
903450110,816,110000,90,RM,8472,IR2,Bnk,Corner,IDOTRR,Duplex,1Story,5,5,1963,1963,None,0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,816,TA,N,SBrkr,816,0,1,2,TA,0,CarPort,516,Y,106,5,2010,2010.416667,47.41666667,Normal
909256020,1288,112000,50,RL,6191,Reg,Lvl,Corner,SWISU,1Fam,1.5Fin,5,4,1941,1950,None,0,TA,TA,CBlock,Fa,Fa,No,LwQ,384,Unf,0,824,TA,N,SBrkr,824,464,1,4,TA,0,Detchd,240,Y,0,11,2006,2006.916667,56.91666667,Normal
533221110,1512,177000,160,FV,2980,Reg,Lvl,Corner,Somerst,TwnhsE,2Story,6,5,2000,2000,BrkFace,1159,Gd,TA,PConc,Gd,TA,No,GLQ,466,Unf,0,756,Ex,Y,SBrkr,756,756,2,2,Gd,0,Detchd,440,Y,32,5,2010,2010.416667,10.41666667,Normal
526355080,2704,345000,80,RL,13860,Reg,Lvl,Inside,NAmes,1Fam,SLvl,8,7,1972,1995,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,0,1952,Gd,Y,SBrkr,2000,704,2,4,Ex,3,Attchd,538,Y,380,7,2009,2009.583333,14.58333333,Normal
907181120,1652,207500,60,RL,8998,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2000,2000,BrkFace,120,Gd,TA,PConc,Gd,TA,Mn,GLQ,527,Unf,0,782,Ex,Y,SBrkr,782,870,2,3,Gd,0,Attchd,532,Y,70,6,2008,2008.5,8.5,Normal
903234160,986,102000,30,RM,6180,Reg,Lvl,Corner,BrkSide,1Fam,1Story,6,5,1926,1950,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,TA,N,SBrkr,986,0,1,2,TA,1,Detchd,180,Y,128,5,2007,2007.416667,57.41666667,Normal
535454030,1040,81400,90,RL,8544,Reg,Lvl,Corner,NAmes,Duplex,1Story,3,4,1950,1950,None,0,TA,TA,Slab,,,,,0,,0,0,Fa,N,FuseF,1040,0,2,2,TA,0,Detchd,400,Y,0,12,2006,2007,57,Normal
534152070,1891,212500,50,RL,18837,IR1,Lvl,Inside,NWAmes,1Fam,1.5Fin,6,5,1978,1978,None,0,TA,TA,PConc,Gd,TA,Mn,ALQ,687,LwQ,46,1224,TA,Y,SBrkr,1287,604,3,3,TA,1,Attchd,678,Y,69,4,2010,2010.333333,32.33333333,Normal
905106170,864,137250,20,RL,7832,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1968,1968,None,0,TA,TA,CBlock,TA,TA,No,GLQ,775,Unf,0,864,Ex,Y,SBrkr,864,0,1,2,TA,0,Detchd,280,Y,226,5,2010,2010.416667,42.41666667,Normal
909257050,2080,234000,70,RL,10918,Reg,Lvl,Inside,Crawfor,1Fam,2Story,7,9,1926,2004,None,0,Gd,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,1276,Ex,Y,SBrkr,1276,804,1,3,Gd,2,Detchd,282,Y,145,6,2009,2009.5,5.5,Normal
534252060,1728,119000,90,RL,10624,IR1,Lvl,Inside,NAmes,Duplex,1Story,5,4,1964,1964,BrkFace,84,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1728,TA,Y,SBrkr,1728,0,2,6,TA,0,Detchd,352,Y,155,11,2007,2007.916667,43.91666667,Normal
903200080,1576,223500,70,RL,21384,Reg,Lvl,Inside,BrkSide,1Fam,2Story,5,6,1923,2004,None,0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,1324,Ex,Y,SBrkr,1072,504,1,3,Gd,1,Attchd,528,Y,312,5,2009,2009.416667,5.416666667,Normal
907126010,1040,152000,20,RL,12464,IR2,Low,Corner,CollgCr,1Fam,1Story,5,5,1996,1996,None,0,TA,Gd,PConc,Gd,TA,No,GLQ,732,Unf,0,1040,Gd,Y,SBrkr,1040,0,1,3,Gd,0,Detchd,576,Y,168,11,2009,2009.916667,13.91666667,Normal
908154040,1698,320000,20,RL,13286,IR1,Lvl,Inside,Edwards,1Fam,1Story,9,5,2007,2008,Stone,340,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,1698,Ex,Y,SBrkr,1698,0,2,3,Ex,1,Attchd,768,Y,391,2,2009,2009.166667,1.166666667,Normal
907285020,2034,219500,60,RL,9375,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,1997,1998,BrkFace,573,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,1057,Ex,Y,SBrkr,1057,977,2,3,Gd,0,Attchd,645,Y,612,2,2009,2009.166667,11.16666667,Normal
902109130,1701,94550,190,RM,7627,Reg,Lvl,Corner,OldTown,2fmCon,2Story,4,6,1920,1950,None,0,Fa,TA,BrkTil,Fa,Po,No,Unf,0,Unf,0,600,Gd,N,SBrkr,1101,600,2,4,Fa,0,,0,N,148,10,2009,2009.833333,59.83333333,Normal
903450060,1818,169500,50,RM,7758,Reg,Lvl,Corner,IDOTRR,1Fam,1.5Fin,7,4,1931,1950,BrkFace,600,TA,Fa,PConc,TA,TA,No,LwQ,224,Unf,0,1040,Ex,Y,FuseF,1226,592,1,4,TA,2,Detchd,240,Y,184,6,2007,2007.5,57.5,Normal
916455010,1756,204000,60,RL,9303,IR1,Lvl,Corner,Timber,1Fam,2Story,6,5,1996,1997,BrkFace,42,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,872,Ex,Y,SBrkr,888,868,2,3,TA,0,Attchd,422,Y,266,7,2007,2007.583333,10.58333333,Normal
535152070,1144,143000,80,RL,8163,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,6,1959,1959,BrkFace,128,TA,Gd,CBlock,TA,TA,Av,ALQ,748,BLQ,294,1144,TA,Y,SBrkr,1144,0,1,3,TA,1,Attchd,796,Y,86,3,2006,2006.25,47.25,Normal
902206270,1798,137000,70,RM,9639,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,8,1900,1950,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1075,Ex,Y,SBrkr,1156,642,2,4,TA,0,Detchd,342,N,160,5,2007,2007.416667,57.41666667,Normal
534427090,1095,140000,190,RL,10382,Reg,Lvl,Inside,NAmes,2fmCon,SLvl,6,5,1958,1958,BrkFace,105,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,0,588,TA,Y,SBrkr,1095,0,1,2,TA,0,Attchd,264,Y,0,3,2006,2006.25,48.25,Normal
909279040,1180,137500,30,RL,11600,Reg,Lvl,Inside,Crawfor,1Fam,1Story,4,5,1922,1950,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,700,Ex,Y,SBrkr,1180,0,1,2,Fa,1,Detchd,252,Y,67,7,2006,2006.583333,56.58333333,Normal
533130020,1923,190000,60,RL,10186,IR1,Lvl,Inside,NoRidge,1Fam,2Story,7,5,1992,1992,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,750,Ex,Y,SBrkr,1061,862,2,3,Gd,1,Attchd,564,Y,279,6,2010,2010.5,18.5,Normal
527455270,892,110000,20,RL,9477,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,5,1966,1966,BrkFace,65,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,864,TA,Y,SBrkr,892,0,1,3,TA,0,Attchd,264,Y,0,10,2008,2008.833333,42.83333333,Normal
526302110,882,124500,20,RL,13008,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1956,1956,None,0,TA,TA,CBlock,Fa,Fa,No,Rec,564,Unf,0,882,TA,Y,SBrkr,882,0,1,2,TA,0,Attchd,502,Y,0,10,2009,2009.833333,53.83333333,Normal
905401100,1867,190000,20,RL,10708,IR1,Lvl,Inside,ClearCr,1Fam,1Story,5,5,1955,1993,None,0,Gd,TA,CBlock,TA,TA,No,LwQ,379,BLQ,768,1617,Ex,Y,FuseA,1867,0,1,2,TA,3,Attchd,303,Y,618,11,2009,2009.916667,16.91666667,Normal
903227150,1453,132000,50,RM,6360,Reg,Lvl,Corner,BrkSide,1Fam,1.5Fin,5,6,1942,1950,Stone,300,TA,TA,CBlock,TA,TA,No,Rec,360,LwQ,159,835,TA,Y,FuseA,955,498,1,3,Gd,2,Detchd,240,Y,183,3,2010,2010.25,60.25,Normal
534251320,1328,143000,20,RL,9790,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1963,1963,BrkFace,451,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,81,1328,TA,Y,SBrkr,1328,0,1,3,TA,2,Attchd,528,Y,26,6,2010,2010.5,47.5,Normal
909100080,1296,104000,30,RL,4853,Reg,Bnk,Inside,SWISU,1Fam,1Story,5,6,1924,1999,BrkFace,203,TA,TA,BrkTil,TA,TA,Mn,Rec,133,Unf,0,1107,Fa,N,FuseA,1296,0,2,2,Fa,1,Detchd,260,Y,36,5,2010,2010.416667,11.41666667,Normal
905200160,1006,80000,20,RL,9000,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,3,1959,1959,None,0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,1006,TA,Y,SBrkr,1006,0,1,3,TA,0,,0,Y,24,7,2008,2008.583333,49.58333333,Normal
914478020,918,148000,80,RL,8750,IR1,Lvl,Inside,Mitchel,1Fam,SLvl,7,6,1975,1975,Stone,50,TA,TA,CBlock,TA,TA,Av,Rec,224,GLQ,530,852,TA,Y,SBrkr,918,0,1,3,TA,0,Attchd,360,Y,276,3,2007,2007.25,32.25,Normal
527451650,1302,119500,160,RM,1680,Reg,Lvl,Inside,BrDale,Twnhs,2Story,5,7,1972,1972,BrkFace,268,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,0,630,TA,Y,SBrkr,630,672,2,3,TA,0,Detchd,264,Y,185,2,2009,2009.166667,37.16666667,Normal
528142150,1760,269500,20,RL,12878,IR1,Lvl,Corner,NridgHt,1Fam,1Story,7,5,2003,2004,BrkFace,418,Gd,TA,PConc,Gd,TA,No,ALQ,1262,Unf,0,1760,Ex,Y,SBrkr,1760,0,2,3,Gd,1,Attchd,583,Y,355,6,2009,2009.5,5.5,Normal
531452210,1320,150000,60,RL,9019,IR1,Lvl,Inside,SawyerW,1Fam,2Story,6,5,1994,1994,None,0,TA,TA,PConc,Gd,TA,No,ALQ,274,Unf,0,636,Ex,Y,SBrkr,636,684,2,3,Gd,0,Attchd,472,Y,40,7,2006,2006.583333,12.58333333,Normal
528168030,2400,290000,60,RL,13262,IR1,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2003,2004,Stone,186,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1082,Ex,Y,SBrkr,1105,1295,3,4,Gd,1,BuiltIn,730,Y,154,6,2009,2009.5,5.5,Normal
923202105,1430,173500,20,RL,10114,Reg,Lvl,Inside,Mitchel,1Fam,1Story,5,5,2004,2005,None,0,TA,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1430,Ex,Y,SBrkr,1430,0,2,3,Gd,0,Attchd,624,Y,0,3,2010,2010.25,5.25,Normal
911103060,1991,119600,190,C (all),8250,Reg,Lvl,Inside,IDOTRR,2fmCon,2Story,5,6,1895,2006,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,957,Fa,N,SBrkr,1034,957,2,4,TA,0,,0,N,133,6,2007,2007.5,1.5,Normal
534401190,1136,140000,20,RL,9200,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1965,1965,None,0,TA,TA,CBlock,TA,TA,No,Rec,892,Unf,0,1136,TA,Y,SBrkr,1136,0,1,3,TA,1,Attchd,384,Y,426,7,2008,2008.583333,43.58333333,Normal
907175100,1779,197900,60,RL,10400,Reg,Lvl,Corner,CollgCr,1Fam,2Story,7,5,1998,1998,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,Ex,Y,SBrkr,866,913,2,3,Gd,0,Attchd,546,Y,234,3,2009,2009.25,11.25,Normal
902110010,967,99900,30,RM,3153,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,6,1920,1990,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,967,Gd,Y,SBrkr,967,0,1,2,TA,1,Detchd,180,N,26,7,2007,2007.583333,17.58333333,Normal
534431020,908,138500,45,RL,12172,Reg,Lvl,Inside,NAmes,1Fam,1.5Unf,5,7,1940,1996,None,0,TA,TA,PConc,TA,TA,No,LwQ,130,Rec,259,822,TA,Y,SBrkr,908,0,1,2,TA,0,Attchd,512,Y,500,10,2007,2007.833333,11.83333333,Normal
908186080,1072,145500,180,RM,3675,Reg,Lvl,Inside,Edwards,TwnhsE,SFoyer,6,5,2005,2006,BrkFace,80,TA,TA,Wood,Gd,TA,Gd,GLQ,547,Unf,0,547,Gd,Y,SBrkr,1072,0,1,2,TA,0,Basment,525,Y,28,4,2009,2009.333333,3.333333333,Normal
903233030,1281,132500,50,RM,6120,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,6,1926,1950,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,351,Unf,0,756,Gd,Y,FuseA,903,378,1,2,Gd,0,Detchd,379,Y,25,8,2007,2007.666667,57.66666667,Normal
902406070,1521,146500,70,RM,9720,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,7,1910,2002,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,741,Ex,Y,SBrkr,780,741,1,4,Gd,0,Detchd,640,Y,238,9,2009,2009.75,7.75,Normal
